TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,EDUCATION,TRAVTIME,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,M,Clerical,Doctor,Home Maker,Lawyer,Manager,Professional,Student,z_Blue Collar,Commercial,Minivan,Panel Truck,Pickup,Sports Car,Van,z_SUV,Highly Urban/ Urban
0,1,61.0,2,17.0,10.642014325968784,0,12.037742747362955,1,2,35,9.946068000071246,1,0,1.0,0,0,0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,41.0,1,8.0,11.747744590721936,1,1.0,0,2,34,10.394824499718256,3,0,1.0,0,0,2,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,3,40.0,3,9.0,11.232099833314933,0,12.419864606710211,1,0,53,9.47654341275084,5,0,1.0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,52.0,0,16.0,11.250963119722385,0,12.426372156392649,0,1,44,9.880218925596774,6,1,1.0,0,1,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,58.0,1,8.0,11.920734490622847,0,12.951966438898667,1,2,21,10.09575944018325,6,0,1.0,0,0,0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,38.0,1,12.0,10.534227272967456,0,12.063904059509987,1,0,36,8.567886305731756,7,0,6.7650389767805414,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,41.0,2,15.0,10.058095270762568,0,11.899357249791986,1,0,10,8.978408314628894,1,0,1.0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,37.0,0,16.0,10.675676940436027,0,11.97521819147082,1,1,29,10.070695471520034,1,0,1.0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,48.0,0,10.0,10.79419377419745,0,12.30258210590998,1,1,24,9.325453179076687,9,1,1.0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,47.0,0,12.0,11.070677070768497,0,12.216176429955274,1,0,26,10.130623125119875,18,0,9.161780181360806,4,0,3,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,41.0,0,6.0,9.43675855582405,0,1.0,0,0,5,8.922658299524402,1,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,47.0,0,12.0,11.554748558223888,0,12.488062296851638,1,2,40,10.494602007530922,4,1,1.0,0,0,0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,44.0,1,,11.116588567688936,0,12.303906909878528,1,2,49,9.913932810397666,1,0,1.0,0,0,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,10.0,11.561620386508986,0,12.633103531552898,0,1,40,9.685331542732957,13,0,1.0,0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,49.0,0,6.0,11.406987004556724,0,1.0,0,1,37,9.806976652155285,7,0,1.0,0,0,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,33.0,1,12.0,11.621124946946917,0,12.680699944123353,1,2,35,10.246367785452671,1,0,1.0,0,0,3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1,1,43.0,2,11.0,11.240578539126943,1,1.0,0,1,52,9.890908770329268,4,0,1.0,0,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,62.0,0,6.0,11.587420505060633,0,1.0,0,3,54,9.823903073193286,3,0,1.0,0,0,0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0,42.0,0,0.0,1.0,0,,0,0,47,8.648221453822641,11,1,1.0,0,0,5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,36.0,2,12.0,10.137847959055502,1,1.0,0,0,38,9.320091235935301,1,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,47.0,0,11.0,9.828171158226679,0,11.662517197141264,1,2,24,9.457200449907708,7,0,1.0,0,0,0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,50.0,0,14.0,,0,11.899486342103359,1,0,11,9.75846178048587,13,1,1.0,0,0,0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,51.0,0,9.0,10.823092785378114,0,12.140450871219015,0,0,32,9.360483030405902,1,0,10.83370091325064,3,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,46.0,0,8.0,11.210089144746771,0,12.412590756938734,1,2,43,9.915416123401402,4,0,1.0,0,0,0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,50.0,0,14.0,11.202902346160954,0,12.447448965105444,1,0,60,9.903987427577778,1,0,8.337827262447915,2,0,4,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,43.0,2,15.0,10.816753715008234,1,1.0,0,2,35,9.482654967296842,1,0,8.19478163844336,3,0,4,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,1,39.0,1,16.0,9.39715183404299,0,1.0,1,0,28,9.66523036341187,4,0,7.460490305825338,2,1,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,43.0,3,14.0,10.782782294723557,0,12.250988648151004,1,0,50,9.583970756564328,12,0,8.837971491357209,2,0,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,60.0,3,18.0,11.276392676537002,0,12.37018780038214,1,2,40,9.920836190870741,6,0,1.0,0,0,0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,55.0,0,0.0,1.0,0,1.0,0,0,33,8.85366542803745,4,0,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,40.0,0,10.0,11.276113930890599,0,12.341717428371547,0,1,36,8.612503371220562,10,0,8.825118970345061,2,0,6,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,39.0,0,6.0,11.25318276120769,0,12.258854830969144,1,1,49,9.166388484447,7,0,1.0,0,0,1,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,38.0,0,14.0,10.159485440721285,0,11.605367900359788,1,0,29,9.046644279305394,6,1,1.0,0,0,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,42.0,0,12.0,10.771847750652734,0,12.101855919939467,1,2,31,9.387649386946594,7,1,6.881411303642535,2,0,6,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,42.0,0,10.0,11.721101560682651,0,12.63254227275218,0,2,16,10.123827176517604,4,0,1.0,0,0,3,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,8.0,10.001475960864331,0,11.727423753459405,1,0,24,9.998343083548807,11,0,1.0,0,0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1,36.0,1,12.0,10.834666896904034,1,1.0,0,2,26,9.227197489042606,7,0,8.678801706612651,3,0,7,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,34.0,1,10.0,10.067772421843932,1,1.0,0,0,35,9.407550541263888,7,1,1.0,0,0,0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,49.0,0,0.0,1.0,0,11.28869382189883,1,3,29,9.804219550877459,7,0,1.0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,52.0,0,12.0,10.48097132444235,0,11.957431782942436,1,0,39,8.706159290928861,10,1,1.0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,50.0,0,11.0,11.76937999360541,0,1.0,0,3,37,9.961756460660103,4,1,1.0,0,0,0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,53.0,0,12.0,,0,1.0,0,0,16,9.363061458993847,10,0,8.728264161496178,1,0,2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,55.0,0,14.0,10.922497314414658,0,11.996813508089732,1,1,45,10.236023480621535,4,0,1.0,0,0,0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,40.0,4,15.0,10.78035114995359,1,12.133636352265462,0,1,21,9.80477157959697,8,0,1.0,0,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,45.0,2,12.0,11.080094298798874,0,12.25786306632991,1,2,21,9.432683603119623,1,0,1.0,0,0,0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,80.0,2,23.0,11.489820591255132,0,12.872218550587176,1,1,14,9.675331459398373,13,1,1.0,0,0,2,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,10.0,10.586912626197837,0,11.980012344634563,1,0,48,9.04310445260027,10,1,8.9142228207033,2,0,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,37.0,0,11.0,,0,,0,0,69,9.556055475678573,1,1,1.0,0,0,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,40.0,0,11.0,10.815368575921584,0,1.0,0,0,52,9.259130536145614,6,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,45.0,0,11.0,11.016084925770901,0,1.0,0,1,31,10.096584182498042,4,0,1.0,0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,42.0,0,12.0,11.822936382905073,0,1.0,0,3,45,9.484937204879309,1,0,1.0,0,0,0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,36.0,0,7.0,11.160711982466704,0,12.262008645860409,1,1,55,9.613135251528469,6,0,8.942460926820582,3,0,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,45.0,3,15.0,10.076305761898272,1,1.0,0,0,9,10.449004416092048,7,0,1.0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,52.0,0,11.0,11.658868266420468,0,12.698226022878725,0,1,28,9.983222520554982,6,0,1.0,0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,41.0,0,8.0,10.921684842016592,0,1.0,0,0,17,10.354244649836,1,1,1.0,0,0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,36.0,0,14.0,10.22893495265826,0,11.777778936481988,1,0,37,9.332558004700433,10,0,9.87225485010503,1,0,4,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,56.0,0,0.0,1.0,0,11.543047215522751,1,1,29,10.236023480621535,13,0,10.132493884118713,2,0,0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,1,53.0,1,0.0,1.0,0,1.0,1,0,34,7.313220387090301,10,0,7.069023426578259,3,0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,39.0,0,12.0,10.40232156344974,0,12.041911191356409,0,0,12,7.313220387090301,6,0,1.0,0,0,0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,38.0,0,11.0,10.408828161071545,0,12.127310783889692,1,1,31,9.352707613263105,13,0,1.0,0,0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,45.0,3,0.0,1.0,1,1.0,0,0,36,9.711721536914174,4,0,9.766808353620874,3,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,0,14.0,10.109484945015367,0,12.079840264478129,1,0,73,9.054855469135788,10,0,1.0,0,0,0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,43.0,2,16.0,10.39040975222056,0,12.210517751392379,1,0,49,8.66561319653451,10,1,1.0,0,0,1,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,54.0,1,0.0,1.0,1,1.0,0,1,21,9.842675413139371,6,0,8.619208116822968,1,0,6,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,55.0,0,16.0,12.002474335450016,0,12.975738639828494,1,2,44,10.057066640464429,10,0,1.0,0,0,3,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,61.0,0,10.0,10.971846798033217,0,12.331109309897865,1,0,37,9.504501410525673,1,0,8.181160858023409,3,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,53.0,0,15.0,11.342670809394411,0,12.485781768321354,1,1,36,9.203315757039219,4,0,1.0,0,0,3,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,52.0,0,12.0,10.110095135210239,0,12.024388885300743,1,0,59,9.244741798693514,14,1,7.317876198626496,1,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,54.0,0,15.0,11.58810714620628,0,12.538751983912686,1,1,45,10.20433261151419,7,0,7.484368643286131,3,0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,51.0,0,15.0,11.244300644051904,0,12.460284538769034,1,2,7,10.144471021978669,6,0,8.692490133273228,2,0,5,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,39.0,2,12.0,10.996836011529139,0,12.191410682349527,1,0,42,8.918650278126863,7,0,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,38.0,0,12.0,11.414728121316559,0,12.435711059487376,1,2,38,9.52806656577634,4,0,9.041921720351219,1,0,0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,42.0,0,10.0,10.672993741194823,0,12.24918481559531,0,0,48,9.212338374638856,13,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,31.0,2,14.0,10.330485815856711,1,1.0,0,0,41,9.467305471765902,13,0,10.481953133012459,2,1,0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,41.0,2,0.0,1.0,1,10.899143839791023,0,2,18,10.376299734103902,6,0,1.0,0,0,0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,36.0,4,0.0,,0,1.0,1,0,54,7.313220387090301,4,0,1.0,0,0,5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,49.0,0,13.0,10.987798056493379,0,11.997990105641268,1,0,18,9.4181672191785,1,0,9.09918532261002,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,47.0,0,10.0,11.313242059754408,0,12.358484671917985,0,0,25,9.574288799881414,1,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,45.0,3,,7.05444965813294,0,1.0,1,0,10,8.719317375506371,10,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,53.0,0,15.0,11.644725359416602,0,12.633772062521812,1,0,25,10.039765170828677,10,0,1.0,0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,51.0,0,13.0,11.297514440464237,0,12.453526297261911,1,0,27,10.154246270883311,1,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,51.0,1,12.0,11.45453334925651,0,12.69970429650022,1,2,44,8.83927669058535,3,0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0,36.0,3,11.0,10.813820572436036,1,12.441666370781554,0,2,37,10.65843513400152,1,1,10.487907445104293,1,1,0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0,43.0,0,12.0,,0,12.09641959678699,0,1,55,9.006999447958153,1,0,8.829958044235482,3,0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,43.0,0,11.0,,0,12.252813091413989,1,0,32,9.484937204879309,13,0,9.055906318669118,3,1,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,53.0,0,13.0,10.138124797561552,0,11.591172715621186,1,0,31,9.536040511615484,1,0,1.0,0,0,0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,40.0,0,7.0,11.465886266964443,0,1.0,0,2,34,10.094934017107084,4,0,1.0,0,0,3,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0,31.0,3,14.0,10.170150257763833,0,11.671884565789792,1,0,58,9.548953173096507,3,0,1.0,0,0,0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,58.0,0,12.0,11.787218300302992,0,,0,3,40,9.6071010394542,1,0,1.0,0,0,2,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,50.0,0,14.0,11.413834145659244,0,12.597340785236993,0,2,40,10.054490426072656,17,0,1.0,0,0,0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0,45.0,2,12.0,11.042073475969097,1,12.223283682260528,0,0,39,9.412464556066316,7,1,1.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,0,5.0,11.596356272699,0,12.728846602812006,1,2,39,9.398478314091577,3,0,1.0,0,0,0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,47.0,0,12.0,11.459250389023147,0,12.445864835936929,0,0,43,9.955605506798234,1,0,8.14902386805177,1,0,1,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1,43.0,2,16.0,11.18936747927995,0,12.571114984972391,1,1,40,10.051476430249577,1,1,1.0,0,0,0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,11.0,11.850197381762007,0,12.725053921369414,0,3,47,10.253439950714034,10,0,1.0,0,0,2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,39.0,0,11.0,9.85303600904003,0,12.065154034471634,0,0,22,9.301094735244646,13,1,1.0,0,0,0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,49.0,0,0.0,1.0,0,1.0,0,0,55,9.893942139692596,7,0,1.0,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,0,,9.898927169779796,0,11.777832647325837,1,0,14,8.98594603876032,1,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,36.0,0,,8.493924564476883,0,11.503955353544988,1,2,35,8.865029186687766,6,0,8.60995467149755,1,0,5,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,1,59.0,1,12.0,11.690083714807303,1,1.0,0,2,26,10.091211158619078,13,0,1.0,0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,60.0,0,13.0,11.402116801738675,0,12.320962611404129,1,2,5,9.339612707680322,4,1,8.405143687607614,3,0,0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0,49.0,0,15.0,11.584082659286556,0,12.714915304520423,1,1,12,9.895455380838865,3,0,1.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,45.0,2,13.0,10.517239732281821,0,12.014270287636702,1,0,32,8.732304571033183,6,0,1.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0,34.0,2,13.0,10.224882408848067,1,1.0,0,0,38,9.413281215972873,4,1,1.0,0,0,6,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,57.0,0,14.0,9.013351778138825,0,1.0,1,0,5,8.881836305004146,4,1,1.0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
